Process,Rule,Description,Count,Timestamp
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-16 21:53:54
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-16 21:53:54
ESLint,jest/expect-expect,N/A,92,2026-01-16 22:09:56
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2026-01-16 22:09:56
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",66,2026-01-16 22:09:56
ESLint,react-hooks/exhaustive-deps,N/A,283,2026-01-16 22:09:56
ESLint,@typescript-eslint/no-unused-vars,N/A,51,2026-01-16 22:09:56
ESLint,@typescript-eslint/no-use-before-define,N/A,11,2026-01-16 22:09:56
ESLint,react/no-danger,N/A,4,2026-01-16 22:09:56
ESLint,jest/no-disabled-tests,N/A,11,2026-01-16 22:09:56
ESLint,testing-library/no-debugging-utils,N/A,2,2026-01-16 22:09:56
ESLint,storybook/prefer-pascal-case,N/A,34,2026-01-16 22:09:56
ESLint,storybook/no-redundant-story-name,N/A,2,2026-01-16 22:09:56
ESLint,react/forbid-foreign-prop-types,N/A,2,2026-01-16 22:09:56
ESLint,no-alert,N/A,1,2026-01-16 22:09:56
ESLint,no-unused-vars,N/A,1,2026-01-16 22:09:56
ESLint,jest/expect-expect,N/A,92,2026-01-16 22:59:04
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2026-01-16 22:59:04
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",66,2026-01-16 22:59:04
ESLint,react-hooks/exhaustive-deps,N/A,283,2026-01-16 22:59:04
ESLint,@typescript-eslint/no-unused-vars,N/A,51,2026-01-16 22:59:04
ESLint,@typescript-eslint/no-use-before-define,N/A,11,2026-01-16 22:59:04
ESLint,react/no-danger,N/A,4,2026-01-16 22:59:04
ESLint,jest/no-disabled-tests,N/A,11,2026-01-16 22:59:04
ESLint,testing-library/no-debugging-utils,N/A,2,2026-01-16 22:59:04
ESLint,storybook/prefer-pascal-case,N/A,34,2026-01-16 22:59:04
ESLint,storybook/no-redundant-story-name,N/A,2,2026-01-16 22:59:04
ESLint,react/forbid-foreign-prop-types,N/A,2,2026-01-16 22:59:04
ESLint,no-alert,N/A,1,2026-01-16 22:59:04
ESLint,no-unused-vars,N/A,1,2026-01-16 22:59:04
OXC+ESLint,no-unused-vars,N/A,173,2026-01-17 1:37:36
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-17 1:37:36
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-17 1:37:36
OXC+ESLint,no-import-assign,N/A,1,2026-01-17 1:37:36
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-17 1:37:36
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-17 1:37:36
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-17 1:37:36
OXC+ESLint,constructor-super,N/A,1,2026-01-17 1:37:36
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-17 1:37:36
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-17 1:37:36
ESLint,jest/expect-expect,N/A,92,2026-01-17 2:46:46
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2026-01-17 2:46:46
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",66,2026-01-17 2:46:46
ESLint,react-hooks/exhaustive-deps,N/A,283,2026-01-17 2:46:46
ESLint,@typescript-eslint/no-unused-vars,N/A,51,2026-01-17 2:46:46
ESLint,@typescript-eslint/no-use-before-define,N/A,11,2026-01-17 2:46:46
ESLint,react/no-danger,N/A,4,2026-01-17 2:46:46
ESLint,jest/no-disabled-tests,N/A,11,2026-01-17 2:46:46
ESLint,testing-library/no-debugging-utils,N/A,2,2026-01-17 2:46:46
ESLint,storybook/prefer-pascal-case,N/A,34,2026-01-17 2:46:46
ESLint,storybook/no-redundant-story-name,N/A,2,2026-01-17 2:46:46
ESLint,react/forbid-foreign-prop-types,N/A,2,2026-01-17 2:46:46
ESLint,no-alert,N/A,1,2026-01-17 2:46:46
OXC+ESLint,no-unused-vars,N/A,175,2026-01-17 6:00:43
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-17 6:00:43
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-17 6:00:43
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-17 6:00:43
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-17 6:00:43
OXC+ESLint,no-import-assign,N/A,1,2026-01-17 6:00:43
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-17 6:00:43
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-17 6:00:43
OXC+ESLint,constructor-super,N/A,1,2026-01-17 6:00:43
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-17 6:00:43
OXC+ESLint,no-unused-vars,N/A,175,2026-01-17 6:59:19
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-17 6:59:19
OXC+ESLint,constructor-super,N/A,1,2026-01-17 6:59:19
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-17 6:59:19
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-17 6:59:19
OXC+ESLint,no-import-assign,N/A,1,2026-01-17 6:59:19
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-17 6:59:19
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-17 6:59:19
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-17 6:59:19
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-17 6:59:19
OXC+ESLint,no-unused-vars,N/A,175,2026-01-17 7:23:38
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-17 7:23:38
OXC+ESLint,constructor-super,N/A,1,2026-01-17 7:23:38
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-17 7:23:38
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-17 7:23:38
OXC+ESLint,no-import-assign,N/A,1,2026-01-17 7:23:38
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-17 7:23:38
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-17 7:23:38
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-17 7:23:38
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-17 7:23:38
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-17 7:24:21
OXC+ESLint,no-unused-vars,N/A,175,2026-01-17 7:24:21
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-17 7:24:21
OXC+ESLint,no-import-assign,N/A,1,2026-01-17 7:24:21
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-17 7:24:21
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-17 7:24:21
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-17 7:24:21
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-17 7:24:21
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-17 7:24:21
OXC+ESLint,constructor-super,N/A,1,2026-01-17 7:24:21
OXC+ESLint,no-unused-vars,N/A,175,2026-01-17 21:35:43
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-17 21:35:43
OXC+ESLint,no-import-assign,N/A,1,2026-01-17 21:35:43
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-17 21:35:43
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-17 21:35:43
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-17 21:35:43
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-17 21:35:43
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-17 21:35:43
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-17 21:35:43
OXC+ESLint,constructor-super,N/A,1,2026-01-17 21:35:43
OXC+ESLint,no-unused-vars,N/A,175,2026-01-18 11:45:17
OXC+ESLint,constructor-super,N/A,1,2026-01-18 11:45:17
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-18 11:45:17
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-18 11:45:17
OXC+ESLint,no-import-assign,N/A,1,2026-01-18 11:45:17
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-18 11:45:17
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-18 11:45:17
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-18 11:45:17
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-18 11:45:17
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-18 11:45:17
OXC+ESLint,no-unused-vars,N/A,175,2026-01-18 23:43:07
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-18 23:43:07
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-18 23:43:07
OXC+ESLint,no-import-assign,N/A,1,2026-01-18 23:43:07
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-18 23:43:07
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-18 23:43:07
OXC+ESLint,constructor-super,N/A,1,2026-01-18 23:43:07
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-18 23:43:07
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-18 23:43:07
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-18 23:43:07
OXC+ESLint,no-unused-vars,N/A,175,2026-01-18 23:44:05
OXC+ESLint,no-import-assign,N/A,1,2026-01-18 23:44:05
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-18 23:44:05
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-18 23:44:05
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-18 23:44:05
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-18 23:44:05
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-18 23:44:05
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-18 23:44:05
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-18 23:44:05
OXC+ESLint,constructor-super,N/A,1,2026-01-18 23:44:05
OXC+ESLint,no-unused-vars,N/A,175,2026-01-18 23:44:14
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-18 23:44:14
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-18 23:44:14
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-18 23:44:14
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-18 23:44:14
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-18 23:44:14
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-18 23:44:14
OXC+ESLint,constructor-super,N/A,1,2026-01-18 23:44:14
OXC+ESLint,no-import-assign,N/A,1,2026-01-18 23:44:14
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-18 23:44:14
OXC+ESLint,no-unused-vars,N/A,175,2026-01-18 23:44:25
OXC+ESLint,no-import-assign,N/A,1,2026-01-18 23:44:25
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-18 23:44:25
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-18 23:44:25
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-18 23:44:25
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-18 23:44:25
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-18 23:44:25
OXC+ESLint,constructor-super,N/A,1,2026-01-18 23:44:25
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-18 23:44:25
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-18 23:44:25
OXC+ESLint,no-unused-vars,N/A,175,2026-01-18 23:44:48
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-18 23:44:48
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-18 23:44:48
OXC+ESLint,no-import-assign,N/A,1,2026-01-18 23:44:48
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-18 23:44:48
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-18 23:44:48
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-18 23:44:48
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-18 23:44:48
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-18 23:44:48
OXC+ESLint,constructor-super,N/A,1,2026-01-18 23:44:48
OXC+ESLint,no-unused-vars,N/A,175,2026-01-19 9:28:01
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-19 9:28:01
OXC+ESLint,no-import-assign,N/A,1,2026-01-19 9:28:01
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-19 9:28:01
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-19 9:28:01
OXC+ESLint,constructor-super,N/A,1,2026-01-19 9:28:01
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-19 9:28:01
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-19 9:28:01
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-19 9:28:01
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-19 9:28:01
OXC+ESLint,no-unused-vars,N/A,175,2026-01-19 9:39:39
OXC+ESLint,no-import-assign,N/A,1,2026-01-19 9:39:39
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-19 9:39:39
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-19 9:39:39
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-19 9:39:39
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-19 9:39:39
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-19 9:39:39
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-19 9:39:39
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-19 9:39:39
OXC+ESLint,constructor-super,N/A,1,2026-01-19 9:39:39
OXC+ESLint,no-unused-vars,N/A,175,2026-01-19 10:43:37
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-19 10:43:37
OXC+ESLint,no-import-assign,N/A,1,2026-01-19 10:43:37
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-19 10:43:37
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-19 10:43:37
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-19 10:43:37
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-19 10:43:37
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-19 10:43:37
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-19 10:43:37
OXC+ESLint,constructor-super,N/A,1,2026-01-19 10:43:37
OXC+ESLint,no-unused-vars,N/A,175,2026-01-19 14:55:56
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-19 14:55:56
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-19 14:55:56
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-19 14:55:56
OXC+ESLint,no-import-assign,N/A,1,2026-01-19 14:55:56
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-19 14:55:56
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-19 14:55:56
OXC+ESLint,constructor-super,N/A,1,2026-01-19 14:55:56
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-19 14:55:56
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-19 14:55:56
OXC+ESLint,no-unused-vars,N/A,175,2026-01-19 16:05:59
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-19 16:05:59
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-19 16:05:59
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-19 16:05:59
OXC+ESLint,no-import-assign,N/A,1,2026-01-19 16:05:59
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-19 16:05:59
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-19 16:05:59
OXC+ESLint,constructor-super,N/A,1,2026-01-19 16:05:59
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-19 16:05:59
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-19 16:05:59
OXC+ESLint,constructor-super,N/A,1,2026-01-19 16:20:16
OXC+ESLint,no-unused-vars,N/A,175,2026-01-19 16:20:16
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-19 16:20:16
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-19 16:20:16
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-19 16:20:16
OXC+ESLint,no-import-assign,N/A,1,2026-01-19 16:20:16
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-19 16:20:16
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-19 16:20:16
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-19 16:20:16
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-19 16:20:16
OXC+ESLint,no-unused-vars,N/A,175,2026-01-19 16:21:38
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-19 16:21:38
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-19 16:21:38
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-19 16:21:38
OXC+ESLint,no-import-assign,N/A,1,2026-01-19 16:21:38
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-19 16:21:38
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-19 16:21:38
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-19 16:21:38
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-19 16:21:38
OXC+ESLint,constructor-super,N/A,1,2026-01-19 16:21:38
ESLint,jest/expect-expect,N/A,92,2026-01-19 16:42:00
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2026-01-19 16:42:00
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",66,2026-01-19 16:42:00
ESLint,react-hooks/exhaustive-deps,N/A,283,2026-01-19 16:42:00
ESLint,@typescript-eslint/no-unused-vars,N/A,51,2026-01-19 16:42:00
ESLint,@typescript-eslint/no-use-before-define,N/A,11,2026-01-19 16:42:00
ESLint,react/no-danger,N/A,4,2026-01-19 16:42:00
ESLint,jest/no-disabled-tests,N/A,11,2026-01-19 16:42:00
ESLint,testing-library/no-debugging-utils,N/A,2,2026-01-19 16:42:00
ESLint,storybook/prefer-pascal-case,N/A,34,2026-01-19 16:42:00
ESLint,storybook/no-redundant-story-name,N/A,2,2026-01-19 16:42:00
ESLint,react/forbid-foreign-prop-types,N/A,2,2026-01-19 16:42:00
ESLint,no-alert,N/A,1,2026-01-19 16:42:00
ESLint,jest/expect-expect,N/A,92,2026-01-19 16:43:30
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2026-01-19 16:43:30
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",66,2026-01-19 16:43:30
ESLint,react-hooks/exhaustive-deps,N/A,283,2026-01-19 16:43:30
ESLint,@typescript-eslint/no-unused-vars,N/A,51,2026-01-19 16:43:30
ESLint,@typescript-eslint/no-use-before-define,N/A,11,2026-01-19 16:43:30
ESLint,react/no-danger,N/A,4,2026-01-19 16:43:30
ESLint,jest/no-disabled-tests,N/A,11,2026-01-19 16:43:30
ESLint,testing-library/no-debugging-utils,N/A,2,2026-01-19 16:43:30
ESLint,storybook/prefer-pascal-case,N/A,34,2026-01-19 16:43:30
ESLint,storybook/no-redundant-story-name,N/A,2,2026-01-19 16:43:30
ESLint,react/forbid-foreign-prop-types,N/A,2,2026-01-19 16:43:30
ESLint,no-alert,N/A,1,2026-01-19 16:43:30
ESLint,jest/expect-expect,N/A,92,2026-01-19 16:47:54
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2026-01-19 16:47:54
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",66,2026-01-19 16:47:54
ESLint,react-hooks/exhaustive-deps,N/A,283,2026-01-19 16:47:54
ESLint,@typescript-eslint/no-unused-vars,N/A,51,2026-01-19 16:47:54
ESLint,@typescript-eslint/no-use-before-define,N/A,11,2026-01-19 16:47:54
ESLint,react/no-danger,N/A,4,2026-01-19 16:47:54
ESLint,jest/no-disabled-tests,N/A,11,2026-01-19 16:47:54
ESLint,testing-library/no-debugging-utils,N/A,2,2026-01-19 16:47:54
ESLint,storybook/prefer-pascal-case,N/A,34,2026-01-19 16:47:54
ESLint,storybook/no-redundant-story-name,N/A,2,2026-01-19 16:47:54
ESLint,react/forbid-foreign-prop-types,N/A,2,2026-01-19 16:47:54
ESLint,no-alert,N/A,1,2026-01-19 16:47:54
ESLint,jest/expect-expect,N/A,92,2026-01-19 16:48:28
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2026-01-19 16:48:28
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",66,2026-01-19 16:48:28
ESLint,react-hooks/exhaustive-deps,N/A,283,2026-01-19 16:48:28
ESLint,@typescript-eslint/no-unused-vars,N/A,51,2026-01-19 16:48:28
ESLint,@typescript-eslint/no-use-before-define,N/A,11,2026-01-19 16:48:28
ESLint,react/no-danger,N/A,4,2026-01-19 16:48:28
ESLint,jest/no-disabled-tests,N/A,11,2026-01-19 16:48:28
ESLint,testing-library/no-debugging-utils,N/A,2,2026-01-19 16:48:28
ESLint,storybook/prefer-pascal-case,N/A,34,2026-01-19 16:48:28
ESLint,storybook/no-redundant-story-name,N/A,2,2026-01-19 16:48:28
ESLint,react/forbid-foreign-prop-types,N/A,2,2026-01-19 16:48:28
ESLint,no-alert,N/A,1,2026-01-19 16:48:28
ESLint,import/order,N/A,1,2026-01-19 16:48:28
ESLint,jest/expect-expect,N/A,92,2026-01-19 16:50:57
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2026-01-19 16:50:57
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",66,2026-01-19 16:50:57
ESLint,react-hooks/exhaustive-deps,N/A,283,2026-01-19 16:50:57
ESLint,@typescript-eslint/no-unused-vars,N/A,51,2026-01-19 16:50:57
ESLint,@typescript-eslint/no-use-before-define,N/A,11,2026-01-19 16:50:57
ESLint,react/no-danger,N/A,4,2026-01-19 16:50:57
ESLint,jest/no-disabled-tests,N/A,11,2026-01-19 16:50:57
ESLint,testing-library/no-debugging-utils,N/A,2,2026-01-19 16:50:57
ESLint,storybook/prefer-pascal-case,N/A,34,2026-01-19 16:50:57
ESLint,storybook/no-redundant-story-name,N/A,2,2026-01-19 16:50:57
ESLint,react/forbid-foreign-prop-types,N/A,2,2026-01-19 16:50:57
ESLint,no-alert,N/A,1,2026-01-19 16:50:57
ESLint,import/order,N/A,1,2026-01-19 16:50:57
ESLint,jest/expect-expect,N/A,92,2026-01-19 16:51:51
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2026-01-19 16:51:51
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",66,2026-01-19 16:51:51
ESLint,react-hooks/exhaustive-deps,N/A,283,2026-01-19 16:51:51
ESLint,@typescript-eslint/no-unused-vars,N/A,51,2026-01-19 16:51:51
ESLint,@typescript-eslint/no-use-before-define,N/A,11,2026-01-19 16:51:51
ESLint,react/no-danger,N/A,4,2026-01-19 16:51:51
ESLint,jest/no-disabled-tests,N/A,11,2026-01-19 16:51:51
ESLint,testing-library/no-debugging-utils,N/A,2,2026-01-19 16:51:51
ESLint,storybook/prefer-pascal-case,N/A,34,2026-01-19 16:51:51
ESLint,storybook/no-redundant-story-name,N/A,2,2026-01-19 16:51:51
ESLint,import/no-unresolved,N/A,2,2026-01-19 16:51:51
ESLint,react/forbid-foreign-prop-types,N/A,2,2026-01-19 16:51:51
ESLint,no-alert,N/A,1,2026-01-19 16:51:51
ESLint,import/order,N/A,1,2026-01-19 16:51:51
ESLint,jest/expect-expect,N/A,92,2026-01-19 19:46:49
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2026-01-19 19:46:49
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",66,2026-01-19 19:46:49
ESLint,react-hooks/exhaustive-deps,N/A,283,2026-01-19 19:46:49
ESLint,@typescript-eslint/no-unused-vars,N/A,51,2026-01-19 19:46:49
ESLint,@typescript-eslint/no-use-before-define,N/A,11,2026-01-19 19:46:49
ESLint,react/no-danger,N/A,4,2026-01-19 19:46:49
ESLint,jest/no-disabled-tests,N/A,11,2026-01-19 19:46:49
ESLint,testing-library/no-debugging-utils,N/A,2,2026-01-19 19:46:49
ESLint,storybook/prefer-pascal-case,N/A,34,2026-01-19 19:46:49
ESLint,storybook/no-redundant-story-name,N/A,2,2026-01-19 19:46:49
ESLint,react/forbid-foreign-prop-types,N/A,2,2026-01-19 19:46:49
ESLint,no-alert,N/A,1,2026-01-19 19:46:49
OXC+ESLint,no-unused-vars,N/A,175,2026-01-20 3:49:02
OXC+ESLint,no-import-assign,N/A,1,2026-01-20 3:49:02
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-20 3:49:02
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-20 3:49:02
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-20 3:49:02
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-20 3:49:02
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-20 3:49:02
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-20 3:49:02
OXC+ESLint,constructor-super,N/A,1,2026-01-20 3:49:02
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-20 3:49:02
OXC+ESLint,no-unused-vars,N/A,175,2026-01-20 10:32:16
OXC+ESLint,unicorn/no-invalid-remove-event-listener,N/A,1,2026-01-20 10:32:16
OXC+ESLint,no-constant-binary-expression,N/A,4,2026-01-20 10:32:16
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-20 10:32:16
OXC+ESLint,no-unsafe-optional-chaining,N/A,5,2026-01-20 10:32:16
OXC+ESLint,no-import-assign,N/A,1,2026-01-20 10:32:16
OXC+ESLint,unicorn/no-useless-length-check,N/A,2,2026-01-20 10:32:16
OXC+ESLint,constructor-super,N/A,1,2026-01-20 10:32:16
OXC+ESLint,unicorn/no-useless-fallback-in-spread,N/A,1,2026-01-20 10:32:16
OXC+ESLint,no-unassigned-vars,N/A,1,2026-01-20 10:32:16
OXC+ESLint,no-unused-vars,N/A,175,2026-01-20 10:35:22
OXC+ESLint,constructor-super,N/A,1,2026-01-20 10:35:22
OXC+ESLint,unicorn/no-new-array,N/A,28,2026-01-20 10:35:22
